date/time,comment_id,fullname,text,likes,replyComment count
2018-10-24T09:36:23Z,UgzRaAv-EhRJniXLIYh4AaABAg,redsparks13,Damn i don’t even have an ex but I’m feeling this,0,0
2020-03-09T16:19:35Z,Ugwhm0ZYDGFqUp_SPLp4AaABAg,Hannah Montana,Something so soothing for my tired soul.,0,0
2019-12-19T23:18:17Z,UgycE2iFQsB6WGTyrQx4AaABAg,Marilyn Tibay,Love it👌👌,0,0
2018-09-15T13:39:53Z,UgyU-EAWnX5ynFAFNfR4AaABAg,Alfie Jay Gatarin,Wondering why Lany always knows my love life story.,0,0
2019-03-03T14:18:44Z,UgyzG3erOhDHn8qQabp4AaABAg,Patricia Galang,"Damn. Even this song was so goooddd. Lany is also the best! 💜💜💜  Especially paul, he really had a nice voice. 😍 #LoveloveFromPhilippines",2,0
2020-09-30T04:04:43Z,Ugz-fK_rnruCmUpzK6J4AaABAg,maria camila almanza guebely,THIS IS SOOOOOO GOOD,0,0
2018-09-23T05:13:21Z,Ugx1xWfRIQBZBoz1UVt4AaABAg,carla magcawas,My heart...my heart aches :(,0,0
2018-09-12T07:19:12Z,UgxV8u70q30N-cQ3hwN4AaABAg,Clara Jianu,"I just don't understand how could a broke-up song could really make you wanna dance, but that is LANY effect❤❤",47,0
2019-07-07T08:30:26Z,UgxzaPW2zKtnlSzPkDF4AaABAg,Thumloi Phom,Something so innocent is this the end...I feel that🤧,0,0
2018-09-30T11:29:14Z,UgxSmEk1xJBiH6nVWTl4AaABAg,Vianca Delos Reyes,Can't wait for the whole album to come out!!!! 💯,0,0
2018-10-05T06:00:55Z,UgzqK1iK3pQuKoXeLMZ4AaABAg,zoey scrump,Still do. Nothing and no one can ever replace you. I miss you everyday 😢💔,0,0
2021-02-10T22:22:47Z,Ugwj7pe0UixYwUV0PCF4AaABAg,"Baguio, Trisha Laura Mae",thought you'd be there thru thick and thin 😃,0,0
2018-09-12T15:52:51Z,UgzWIG17vrlFF1K6K_F4AaABAg,MistFox,oh Dua. He loved you so bad. damn can feel the feels in the lyrics.,559,1
2018-11-09T14:09:06Z,Ugy1vYmzSCh6dSMj1lJ4AaABAg,JofreTheGreat,Damn it LANY did a great music💕,0,0
2020-05-06T22:48:31Z,UgxfAFsoQWjpi3Mzbsd4AaABAg,Mela Garcia,said that you'd be there thru everything 😥,1,0
2018-09-20T21:36:16Z,UgxKsedo1E9nyg8EnY54AaABAg,Maria Marie Morie,"""You could see your life with me baby."" This line breaks me.",2,0
2018-09-16T04:54:28Z,UgzL3yvxyvj9MKh-a-p4AaABAg,Fiona Mallari,really looking forward to hear this live,0,0
2018-09-12T04:39:48Z,UgytzlzPGpimV7nRwxJ4AaABAg,Logan Stringfield,Do any of these songs make anyone else feel a little numb?,7,0
2021-04-07T06:18:26Z,Ugw-2qM15KzKlzkDpgR4AaABAg,Jeymer Casas,"""Said you'd be there for me thru everything.""",3,0
2019-04-30T21:47:14Z,UgwxFKLbWOMCttrZJYF4AaABAg,Albatross111,Hoseok's taste in music is really great! 💞,0,0
2018-09-16T02:00:23Z,UgyQX83pEVzWa1Qyd-V4AaABAg,Shiela Magramo,Said you'd be there for me thru anything 💔,0,0
2020-05-08T14:58:24Z,UgxHn-MxBg4dCePW_wR4AaABAg,Shane Ordonio,im lost until I found this omg,0,0
2018-09-16T01:35:51Z,UgzSo6-NsZ3hBZ03uUF4AaABAg,Jackylyn Lambino,Only few bands can hit me with their lyrics. LANY! 😭😭 THE SCRIPT 😭😭💗,0,0
2018-09-15T13:21:45Z,UgxQ7Hhb6KUDuv03r-t4AaABAg,Melanie Royo,Thought you'd be there thru thick and thin 💔,0,0
2020-10-09T09:28:45Z,UgzefIo89sElX6hT6Px4AaABAg,nienie,This song makes me cry haha,0,0
2018-10-14T18:59:49Z,UgyLbfWbWrM8pcdwXJZ4AaABAg,Kim Seok Jin,Such a bop yet feels so broken 😭,0,0
2018-09-12T17:29:55Z,UgzymlIjjNTCPeTSWkR4AaABAg,Joseph Menditto,These guys are bringing the 80's back!,263,8
2019-08-09T03:56:12Z,UgxiGyfGQV69duK6OPp4AaABAg,malak essam,The goosebumps are so unreal oh my God 💙,0,0
2019-02-27T13:10:23Z,Ugy82-tBG85hCtAb75Z4AaABAg,MoviesForYou GG,I LOVE THIS SONG SO MUCH,0,0
2018-09-15T09:14:50Z,UgxSz8a92JiuD-Qb47l4AaABAg,Kirsten Molina,I cant wait to hear the whole album <3,0,0
2021-01-11T17:12:44Z,UgxwUMedvz_i_uqBg3R4AaABAg,kneth106,Cry while listening this song 💔😭,1,0
2018-09-12T19:20:53Z,Ugzg5OGhxQQDXM441Zd4AaABAg,jonatin anfoni,I'm gonna feel this album on a spiritual level,6,1
2020-12-20T18:23:32Z,UgytwtIu6ycvD6Ky1J54AaABAg,Angel ica,I cant stop listening to this song♥️♥️,0,0
2018-10-27T08:39:24Z,Ugz9EKeS7CS1PFxNn2N4AaABAg,Michiel Steegmans,This literally speaks to my soul,0,0
2020-05-16T03:09:44Z,UgxnXAAJq7YOLOnuAVh4AaABAg,Sharra Amor Dela Cruz,the guy who made me listen to Lany/Lauv songs didn't stay,1,0
2018-09-18T03:57:00Z,UgwwspNydVSKZA0T6dd4AaABAg,VIZUAL X,Love this song with a passion,0,0
2019-02-18T08:15:39Z,UgwWkpkLMflKGbbu_eF4AaABAg,DADDY DADDY!! SI TITO BADANG!!,When pjk said “thought you’d be there thru thick and thin” i felt that 💔,2,0
2018-11-18T17:51:38Z,Ugzzjlb3PSPP8-9Nplh4AaABAg,Jen Pajarillo,Absorbing the lyrics and it hits me with a bang!Kudos LANY👏👏,0,0
2019-08-09T03:57:04Z,UgzS0JdcaoR5h1q6Lf94AaABAg,malak essam,LANY reminds me a lot of lauv and i'm SO DOWN FOR A COLLAB,1,1
2020-11-10T16:56:21Z,Ugz0DqymW7P_2nBTTOd4AaABAg,Htoo Aung Toe,Lany always makes my day🤒❤️,0,0
2018-09-12T04:05:01Z,UgxfI2ZRAnrHQL9sDEt4AaABAg,rus,All i can say is YOU CAN NEVER WRONG  WITH LANY ❤❤❤ I love you three,19,0
2018-09-18T00:09:50Z,UgwGoCVsKlqOf40zgOx4AaABAg,Laurence Payne,Hope they don't sell out unlike the 1975! Fking eargasm,3,0
2018-12-04T21:21:31Z,UgykEAVRJTkoUAFzv4x4AaABAg,Bryan David,Why LANY is underrated? They deserve more views and likes!😂💪,1,0
2018-11-29T02:01:19Z,UgxkF6JgjtDwZOmC1254AaABAg,Amy R_xo,Wow. This hits hard.💔,0,0
2018-10-12T04:26:25Z,UgyVi8W3V_J-NqlD-xx4AaABAg,Manju Chan,The font and position of the lyrics just reminds me of how I put caption or subtitles using Windows Movie Maker,0,0
2018-10-10T14:32:09Z,UgzTJUZjZkDevheoYLh4AaABAg,Marta Louressa,Everything is perfect 💘,0,0
2018-10-22T00:12:49Z,Ugz52G0SUmRs-4rZIuJ4AaABAg,Pupoy Sampang,The new song I love ❤❤❤,0,0
2020-02-12T22:16:04Z,Ugwk5u2wH0TofERNPsJ4AaABAg,Arianna Ramos,"""thought you'd be there thru thick n thin"" HAHAHA saket",7,0
2019-08-19T14:44:10Z,UgxVWbmerIoPoOGDoQZ4AaABAg,Lorejenn Bautista,all of the songs of lany felt my heart so good 😥😍,4,0
2019-05-29T01:00:44Z,UgwXW5JiSyNMFENEECF4AaABAg,John Carlo Franco,sarap sa tenga pero masakit sa puso 😔 29 may anyone? my heart!!!☹,5,0
2018-10-28T07:38:40Z,UgyOlbmkXxglt-TspF14AaABAg,Lynx Baradas,19's feel ❤,0,0
2018-12-11T07:30:23Z,Ugw8e0W8nT7yw8yCTV54AaABAg,Jencent S. Laxamana,"love the music
hi from MEXICO pampanga 💓",1,0
2018-11-07T01:14:01Z,UgyimA6lq1iPgux_Nh14AaABAg,Macy Meyers,Just saw LANY in concert and hands down one of the best I've been to !!!!,0,0
2019-08-10T17:21:34Z,UgxTjCi2N1Lf97bX-o54AaABAg,Vii,"why cant someone stay. 
i just wanna be loved :(",1,0
2019-05-02T06:05:33Z,UgzJc4DX4f5d_cQi2NB4AaABAg,Joemarie Joy Vinuya,"""Just one mistake you say you're not in love no more""  I felt that",4,0
2018-09-26T14:19:27Z,UgxRkUelpM-by_YDzG94AaABAg,Nortor Nortor,I LOVE THIS SONG,2,0
2019-01-09T20:19:30Z,UgymoppNeyg45NBQArR4AaABAg,Sof Calina,Omg this song is so nice❤️,0,0
2018-09-12T04:55:51Z,UgwsILJ129UoaAQ4_SF4AaABAg,Rogn Valdr,"Late night
Your eyes fell to the floor
I'm trying to make sense
But you're losing your patience
Hands talk, won't stop
We go to war
In the heat of the moment
You think that we're broken

[Pre-Chorus 1]
I could see my whole life with you baby
Now you got me thinking that I'm crazy
Cause you're...

[Chorus 1]
Out the door
Just one mistake
You say you're not in love no more
But was it really love
If you can leave me for
Something so innocent
Is this the end?
Thought you'd be there through thick and thin

[Verse 2]
Can't sleep, can't eat
My mind's a mess
What are you thinking?
You were happy last weekend
All the good times
How'd you forget?
I was your best friend, yeah
Remember when you said

[Pre-Chorus 2]
You could see your whole life with me baby
Now you got me thinking that I'm crazy
Cause you're...

[Chorus 2]
Out the door
Just one mistake
You say you're not in love no more
But was it really love
If you can leave me for
Something so innocent
Is this the end?
Thought you'd be there through thick and thin
Thought you'd be there through thick and thin
Thought you'd be there through thick and thin
Thought you'd be there through thick and thin

[Bridge]
Said you'd be there for me through everything
Said that you'd have my back with anything
Said you'd be there for me through everything
Said that you'd have my back with anything

[Chorus 3]
Now you're out the door
Just one mistake
You say you're not in love no more
But was it really love
If you can leave me for
Something so innocent
Is this the end?
Thought you'd be there through thick and thin
Out the door
Just one mistake
You say you're not in love no more
But was it really love
If you can leave me for
Something so innocent
Is this the end?
Thought you'd be there through thick and thin

[Outro]
Said you'd be there for me through everything
Said that you'd have my back with anything
Said you'd be there for me through everything
Said that you'd have my back with anything",57,2
2018-09-22T12:20:35Z,UgwzBN8vjYpEJRtk4QR4AaABAg,Coverina19,life wont always be glitter and rips :D,0,0
2018-11-20T02:11:19Z,UgxrNueTDh1qsBwbx2V4AaABAg,Edgar Garcia,O my word this is an amazing song I love it so much ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0
2018-10-04T23:32:55Z,Ugxx0dpKlxg1XUmoOAV4AaABAg,Regina Louise,Lany and Lauv should do a collab!!😭💓,0,0
2019-08-06T13:10:58Z,UgxQM62F0Eqv5bsooLB4AaABAg,Me Alone,"Wow the song hits so hard, full of emotion",0,0
2019-02-05T14:32:03Z,UgzNXQ-E8gvReA51bul4AaABAg,D' TUKMOLZ,so much feels for this song ♡,0,0
2018-09-18T10:56:06Z,UgwxFMaU27PXLr7o1nh4AaABAg,Lawrence DL,"I will play this on repeat, all day. This was made with real love.",6,0
2018-10-10T13:25:37Z,UgyhNHzywVRXOVTeyrN4AaABAg,Đøı,""" but was it really love if you leave me for"" this line give me hard time to memorize or something bothering me while singing this lines 😂",3,0
2019-09-20T22:57:38Z,UgwezZB7Yz6c7996aVB4AaABAg,Psykrin Reyes,i'll be there thru thick and thin❤,0,0
2018-09-19T17:01:44Z,UgxAk4JpKoAMAbe7_AN4AaABAg,Baekpie,"New faaave!! Lany, thank you for making such a beautiful music",0,0
2018-12-16T02:39:16Z,UgwZw18LOe38m1Es1At4AaABAg,indie iou,"Imagining, Paul, wrote this for me.",0,0
2018-09-16T07:21:07Z,Ugw3gQ3xeWG7SGvK0td4AaABAg,Kayla Frost,Funny how everytime lany releases new song it perfectly describes my current relationship condition. 😂,0,0
2018-11-27T15:43:28Z,Ugwd_WspMJc-ArQcVo14AaABAg,MV,Right in the feels this one... 😢😊,0,0
2018-09-12T14:23:11Z,Ugx-PSnuk4T2SVQQFe94AaABAg,simply over it,"By farrrrr the best song in Malibu nights. Honestly so proud of jake and Paul for writing this. Really felt something with this one. Luv you lany, see you in London",113,4
2018-09-15T21:27:08Z,UgzkGyz5Z0H3GKWr51R4AaABAg,Sydney Olivia,bro ever since pink skies i’ve been on this freaking move💖💖💖,0,0
2019-01-30T16:21:27Z,UgzFsXR4KSeTkrMeKLx4AaABAg,Darwin Mendoza,Such a good song 😍❤️,0,0
2019-06-16T12:39:07Z,Ugw1biFZl6iZXAMGEzh4AaABAg,A Human Being,i keep coming back to that drum at 2:30-2:32 😍,0,0
2020-05-18T02:00:13Z,UgziS7W8YlC0OjwHHo14AaABAg,Angelica Asistio,Low-key fan of Lany♥️,0,0
2018-09-12T04:03:54Z,UgxYwBRsXY1djWzj_zl4AaABAg,Allison Young,thank you for putting my feelings into words i can express,14,0
2019-05-07T14:18:45Z,UgxueSI3zH3SoEY4fU94AaABAg,Lucas Alejaga,"Lany is so amazing in this song, this song brings back the 1980's songs vibes!!!!",1,0
2018-11-02T01:20:58Z,UgxeF9xRBEwMGsmltjB4AaABAg,Veteran Lara,LANY can you sing this to my dying heart? This is  really good thank you for being born 😍😍😍😍,0,0
2018-09-25T05:13:52Z,Ugx1hSdTcPboeGDg1CF4AaABAg,Cooline Anunciacion,I'll be here for LANY thru think and thin.  💜💜💜,1,0
2018-11-05T14:13:09Z,UgzLU8zBV1EPDpvNNXV4AaABAg,Ana Marie Q. Andaya,You can always relate to their songs. Since pain and love are universal and will never be separated.,0,0
2020-11-08T05:11:01Z,Ugx3nwkP33wVkzaJ2Ah4AaABAg,Roselhea Villanueva,Sarap sa ears🤗,1,0
2021-01-20T11:46:35Z,UgzE7EnmTl4Mcb4TWZd4AaABAg,Izzy Kiel,dont mind me binabalikan ko lng mga pop songs nung 2018-2019 (/¯◡ ‿ ◡)/¯,0,0
2018-10-24T04:51:10Z,Ugy63Ic_6DCNi0kX0PJ4AaABAg,czaye03,"""but was it really love if you can leave me for something so innocent?""",1,0
2018-09-15T14:20:17Z,Ugy4eSNH1G2G7Vk3CG14AaABAg,luna mm,Moment of silence for those who had read paul's interview and knew that this song is about their kitchen fight,6,0
2018-09-12T05:29:13Z,UgwBHzANOumNQLg0GDZ4AaABAg,Dixon Chan,I DID A FINGERSTYLE COVER OF THIS ! :)),66,3
2018-09-22T13:33:05Z,UgypgGd73mgtGUyw4C94AaABAg,E.R Tanguan,Every words fits to what I feel my ghad!,0,0
2020-12-15T03:28:20Z,UgzaETGM4YFronbqCcZ4AaABAg,john potato,Omg dis never gets old 😭,1,0
2018-10-29T11:29:25Z,Ugy8Atkkdi2ao6GgYmx4AaABAg,Marice Park,Paul is too precious to experience this kind of fragile state. I LOVE LANY💕❣💫,0,0
2019-01-22T04:00:47Z,Ugxpg88ylhqv7qX9v8l4AaABAg,Lauren Holegna,"Name a band with no bad songs:
LANY ❤",0,0
2020-11-19T18:48:38Z,UgxhN19T5vZCFaHP6IJ4AaABAg,Luna_ Kween,Lany comforts us,1,0
2021-06-03T23:16:46Z,Ugzjz64kna3p_lQh5uN4AaABAg,Amina,ouch grabe sakit gagi,0,0
2018-09-25T13:47:41Z,UgwQmovJUkGUpeke7jZ4AaABAg,AKM AKM HELLFIRE,LANY SO RELATABLE,1,0
2018-09-16T03:07:24Z,Ugx5LumCNDnSrK3gJ6B4AaABAg,Karen Virgo,😍😍 Paul I love you ❤,0,0
2018-09-12T04:51:23Z,UgwztWEtIKZmYz3IhB94AaABAg,caroline metcalf,dedicating this song to my used-to-be best friend,7,0
2019-05-01T09:17:21Z,Ugwd6zfk_s6AOs5x_rd4AaABAg,JOSE VIDAL LIM,IT HAS ELEMENTS OF A LATE 80'S SOUND..,5,0
2018-11-15T22:24:18Z,UgxOJQKFZc8az2pCqlh4AaABAg,Sean Pinongan,I love this song😍,0,0
2018-10-28T11:33:31Z,UgxW21M0kULklkU8PxF4AaABAg,Loren Ann Arce,My favorite song from the album <3,0,0
2019-01-08T03:26:55Z,UgzDyFBt0Jw9v6GE_W14AaABAg,Jannah Alon,Ahh so much melancholy 😢 I wanna wake up from the truth! I don't wanna get fooled again 😣,0,0
2018-09-15T09:07:21Z,UgwxSXdRPTTM7NgSnOV4AaABAg,Daena Garcia,Love the lyrics. So relatable,0,0
2018-09-25T03:48:58Z,UgwWTcWJEte5eZH7cjN4AaABAg,ashlee b.,I freaking love lany,0,0
2019-01-04T12:14:48Z,UgycUxmjXkWieETz8od4AaABAg,Catherine Jane,Lany music is the best❤,0,0
2018-10-31T01:04:39Z,UgzJsn4YmX4pI8p2tql4AaABAg,Jonathan De Serres,There has to be a music video for this song. So good!,0,0
2018-09-12T04:52:39Z,Ugz8y_KmP1H22jJhJ1V4AaABAg,noomi cordero,MY HEART ALWAYS MELTS WITH EVERY NEW TRACK 😭💚💚💚💚 ILY,16,1
2018-09-22T23:12:22Z,UgyxsbM1A33NeVmrPpZ4AaABAg,Joy Caunsag,Love you so much Lany!!! 😭,0,0
2018-09-15T05:41:08Z,UgxifTA1bLdvnhS8rZt4AaABAg,Vergara Lailanie,LANY never fails ❤,0,0
2018-12-20T14:10:35Z,UgwyEJtAmezCoo7sV394AaABAg,adamaranda,I always mix this up w 'through these tears',0,0
2020-07-25T07:02:49Z,UgzTNkrCEqzZp8Ux0s14AaABAg,Eduardo Buenaflor,I hope someday lany will collab with thae 1975,1,1
2018-09-12T04:07:11Z,UgyAuZxNFIFlmSohKVR4AaABAg,ChilledCheese,I love this! Lany is so good!,16,0
2019-07-14T00:05:23Z,Ugx0SMcjud9htQWmgTJ4AaABAg,"#EXO #NCT #WAYV Come Back, the superior song","thanks NCT for introducing me to great songs like this one. Shoutout to Johnny, Mark and Doyoung carpool karaoke",0,0
2018-11-16T12:26:57Z,UgxaAw39e0q9yA-rOIh4AaABAg,Michelle Cuenca,*LANY ALWAYS GETS MY FEELS*,0,0
2019-02-26T03:24:57Z,Ugz4Ex3dBbnt4qGoNRp4AaABAg,jjjjjaiaei,Lany +The1975 +Troye❤❤💖💕,0,0
2020-09-08T00:12:19Z,UgwNQOkqVnQOokoGMRd4AaABAg,Jervie Keith,Lany x Mello I hope❤,0,0
2018-09-12T23:19:13Z,UgxCroGId2saAlk5fzV4AaABAg,Nikki M,"I'm experiencing the hardest breakup yet, and I can't thank you enough for writing and creating this song. Can't wait for the album. It 's coming at the perfect time.",146,3
2018-11-05T09:04:25Z,UgyoVbNFjYZeQekrf714AaABAg,lenurple,this song is my life right now. </3,0,0
2019-03-17T04:16:44Z,UgzYDTFAR03nnbfCzad4AaABAg,taehyunggie swag,This is why I really love lany,0,0
2018-10-04T15:52:16Z,Ugx_-TfU_wdquPOwG814AaABAg,Ain Mokti,I love lany so muchhh I can’t breath 😭 the lyrics tho and this songs is my fav out of others in the album. But of course i love others too,1,0
2019-10-16T09:30:21Z,UgzNJ838XrkWf6XEoVt4AaABAg,Lorraine Rosales,2019?,1,0
2018-09-12T05:11:31Z,UgzkmliI0Sql-w54GT54AaABAg,교영,LANY HAS A SOMETHING THAT MAKES ME DANCING AND CRYING AT THE SAME TIME,3,0
2020-07-26T12:38:21Z,UgxuNyy5i-Ty0RJupjF4AaABAg,jamaica ritual,LANY SONG IS A MOOD,4,1
2018-10-22T11:34:14Z,UgzJjS3_WaBYNOysWW14AaABAg,entaece,Damn Lany really loud recently. Love ittt !!,0,0
2018-10-04T00:15:58Z,Ugx3QULvhBgcAEJu3q94AaABAg,Jastin Maristela,"ive been hearing lots of heartbreak songs, man this one is the best",0,0
2018-09-16T02:00:50Z,Ugx3VfhFoIDqVjqiGSV4AaABAg,Juan Dela Cruz,"Dua, why did you do this to this beautiful man?",0,0
2018-09-22T13:52:44Z,UgxqpYa1_hOIlLq8epl4AaABAg,Nemo Nemo,I feel like crying 😟,0,0
2019-03-08T02:11:45Z,UgydpEvgxjssuEg9gz14AaABAg,joanjow malupeng,Love this song <3,0,0
2018-09-16T12:53:41Z,Ugzi-sDFFpQ9TLFaK9V4AaABAg,Shiendy Lou,I really love you Lany! 💛💛,0,0
2020-01-18T16:24:46Z,UgyRDKCN7qtIM3GGM494AaABAg,Joana Belbis,I don’t care bout dua😒 I’m just in love with u Paul 😘💋,0,0
2018-10-01T23:48:20Z,Ugz4CKzwswlKI11pzVh4AaABAg,skye little,This beat and vibe gives me the 1975 vibes and idk how to feel ugh 😍😍,55,3
2018-09-15T12:04:31Z,UgwPh66t5Ecgv3njnOV4AaABAg,Nemo Nemo,Aaaw i like this ❤❤❤,0,0
2018-09-15T18:22:16Z,UgzGY83lg1LYk67A7MZ4AaABAg,BeaLukather Jackson,Wow! I am so in love with this song!/Love you Paul!,0,0
2019-03-27T00:44:20Z,UgyY0r_RDdxid0V30Jh4AaABAg,nasyaira f,always love your lyrics videooo it's kinda give me some broken heart vibe,1,0
2018-09-12T04:11:15Z,Ugy8eieO_FmJI63jmmp4AaABAg,Cass Hermoso,My Jam when i’m working on some shit in my life right now. I love his voice!!!!!!!!!!!!,11,0
2018-09-26T11:51:43Z,Ugza8o_uJ0QHrAh5OXd4AaABAg,Vener Cruz,"""All the good times how'd you forget 🎶🔊💔""",4,0
2018-11-08T06:07:54Z,UgxBd0zWbsvBGc_QMJV4AaABAg,Sonam Wangchuk,Found another great artist. So much in love with this song. Describes my situation so perfectly. I feel you bro. 😭,1,0
2019-02-07T05:55:26Z,Ugyjg5ftJuQcZkqKEdV4AaABAg,Villamin Jethro Joash,I LOVE YOU LANY!!!,0,0
2018-12-22T08:03:05Z,UgwJALLGTAS9ItM33Jx4AaABAg,Gabbie Baskett,This is so sad but it is true I feel how he feels about my fiance don't know if this is the end or just a fight but it hurts😭😭😭,0,0
2018-09-12T04:02:28Z,UgxjesAH-6TRIw0Jfhp4AaABAg,Leann Danielle,I WASNT READY FOR THIS,7,0
2019-02-07T05:41:25Z,UgwgYbPYCfH2VM13S5F4AaABAg,Sierra Herrera,"I love how everyone just barely found out bout Lauv but they only listen to one song, he has other better songs!! And fuvk yess LANYYY I love your music soo muchh",0,0
2021-03-19T13:59:51Z,UgxmGT7aA8fuDmvpLLl4AaABAg,chingching lee,I'm playing this song right now cause I'm tired watching them fighting and shouting at each other. Lany songs make my mind forget the bad thing happened in my life.,2,0
2018-09-29T09:26:25Z,Ugxpm1k6rMeaQ1UalTZ4AaABAg,Basyir Horick,Yes its love. I leave you just to make you happy when i know im always gonna be the person who screwed everything up,0,0
2019-02-16T04:23:43Z,UgwvPCkEqSDRUZF30ip4AaABAg,worldwide handsome's wife,aaaAaaaah this hurts me *so good*,0,0
2020-06-11T16:40:17Z,UgyFXlrRBVKjjErUG6N4AaABAg,Haru Yoshida's complaints about Life,"""All the good times how'd you forget?""

Pucha!
yakult, pancit canton and vitamilk days.
Di mo ba naalala yun?",5,0
2018-11-11T17:37:55Z,UgxljrBVk_HCeGz8GHZ4AaABAg,Melissa Coronado,thought you'd be there thru thick and thin 💓,0,0
2019-01-03T15:44:19Z,Ugz5aLqLFE67Rh38imh4AaABAg,James Viterbo,"""was it really love if you can leave me for something.""
this album was made for me.
thank you lany",3,0
2021-04-28T14:49:38Z,UgxrH7tkCDadnvd3Yz14AaABAg,Charlyn Cruz,The guy who made me listen to this song is going to have a family of his own 🙂 im happy for him tho,1,0
2020-03-15T21:01:52Z,UgwKhQnK2dn4pGWZIuN4AaABAg,Yasmine Blades,I love this song and all the rest ♥️♥️💯🌍🔐,0,0
2018-09-26T15:17:20Z,UgxSi0SXY0_3UzjpccF4AaABAg,John Lester Guerrero,0.75x speed and be more melancholic. Thank me later.,2,0
2019-11-15T19:41:57Z,UgxzLjoKdiTp0Zsmovl4AaABAg,ATJ McG,Have to say this is fantastic 😎,0,0
2021-01-08T05:41:11Z,UgwN3_H7LC8z0Qph0gt4AaABAg,Angelica Ebol,"This vibe makes me overthink things, malay mo sila talaga. At kami talaga🥺",0,0
2018-09-18T10:38:53Z,UgxAxGj_e23pY0q9El14AaABAg,Aida RA,I love it😻❤,0,0
2018-12-16T19:49:44Z,UgzvtrPvsvUv3fQYtRt4AaABAg,Reynaluz Basabe,I so love this song. its upbeat but the message is 😭,0,0
2018-10-06T19:43:15Z,UgycdFMeznJDJISemPh4AaABAg,CRISHA'S TREND,crying inside . now im broken  😭😭,0,0
2020-09-25T10:53:16Z,Ugw0iJN2AehjPTN70-x4AaABAg,Parash Mahara,Lany's songs are my sleeping  pills 🌷🌸,0,0
2018-09-19T06:29:46Z,UgwxVNpMts1fGDrONDV4AaABAg,Severus Channel,Lovin this new release,0,0
2018-12-06T02:54:51Z,Ugwu4yC0fSeYFR-rqVh4AaABAg,Lex Avaritia,Thank you for your song. It really resonated to me (the lyrics and its theme),0,0
2018-10-17T08:00:57Z,Ugz0sfn8dafd9FqnPuB4AaABAg,Ric-o Co,"I never thought I'd find a song that would resonate with the pain in my heart...

But this...

This is perfection 😭😭😭",1,0
2020-03-13T11:57:48Z,Ugxrk3Ph-H8R25F0cz54AaABAg,Jo Anna,when I'm happy I enjoy the music. when i'm sad I understand the lyrics,1,0
2018-09-24T01:07:10Z,UgzxLDMR4bFC12XelMR4AaABAg,Wellah Jaurigue,eargasm 🎶💚,0,0
2018-09-16T16:07:48Z,UgwjpWAAhxiAJgVP5L94AaABAg,Irish Cruz,Nostalgia at first time. 😍,3,0
2018-10-07T03:55:47Z,Ugx9vmVFg7YrKfOWo0l4AaABAg,Sthefany N,Ima obsessed!!!!!! ❤️❤️,2,1
2019-06-08T00:11:04Z,UgwT5BYEeMUyctI-itV4AaABAg,Kester Crisostomo,obsessed of this song 💕,1,0
2018-09-12T04:01:49Z,UgzeBMThnW7UScywBeF4AaABAg,hannah williamson,love y'all <3,4,0
2018-10-22T07:34:58Z,Ugw2M8KBi1TTPuR8DCB4AaABAg,Lester Casipe,Oh the VIBES!!! <3,0,0
2018-10-21T00:42:39Z,UgxQ6DJSUooTtth_9PZ4AaABAg,Brooklyn Park,why all the time that I listen to LANY's songs makes me emotional...?. I think thats what you also feel guys.,0,0
2018-09-15T00:46:43Z,UgwA4VjlYvqKP5yzyQl4AaABAg,french macaron,this song is so beautiful that i hope i have an ex to dedicate this song to,0,0
2020-10-16T14:11:55Z,UgziwFPH4m9Z89hevzB4AaABAg,Dream&Hope,"I- I thought the lyrics was ""held the door~"" but it's ""out the door"" lmao😂😂😂",5,0
2018-09-12T17:38:32Z,UgxA54S-23xQrvsRJiV4AaABAg,Mj Lim,I always love LANY songs 😍😘,4,0
2019-09-22T00:34:26Z,UgyizkzuegiqHiAE5lp4AaABAg,France Samantha Remollo,howwww i am obsessed with lany songs😳♥,0,0
2018-10-09T07:36:15Z,UgzaMBCzz867lOA8t3p4AaABAg,Jasmin Igat,The feels. Im not heart broken but damn LANY knows how to make you feel how hurtful it is to lose the person you love. Great singer+ great experience= great song.💋💕,0,0
2018-09-26T02:06:26Z,Ugw9pZPmB_QzA3Djjrl4AaABAg,Lovely Jannil Ocampo,I really LOVE your songs.!💓 💓 it just like all the lyrics are the feelings I cant say.  loving you so much! 💓💓💓,0,0
2018-09-15T14:05:04Z,UgyMVLFifSY3PxzHT4F4AaABAg,"NISAY, Lyka M. BSA-1A",I know I'm gonna love this album no matter what. LANY THRU THICK AND THIN,0,0
2020-01-06T11:05:09Z,UgxuP3QiEAnYHgyTUlN4AaABAg,Joanie Espejo,"Paul, I'm here. Tangina ako nlng. LOL 😂😘😘",0,0
2019-09-14T00:34:49Z,Ugx3c8t3auTCBZbwFgR4AaABAg,Stephanie Harrigle,I love this song,0,0
2019-02-13T13:39:26Z,UgxxHLa0UD6wlJPT4WB4AaABAg,sn cheek,"Love, all the good times how’d you forget? I was your best friend. remember when you said you could see your whole life with me baby? thought you’d be there through thick and thin. 💔",1,0
2019-01-14T03:29:05Z,Ugy9l56hlEKRHe9r9nl4AaABAg,Ket Valerio,Love this song.. From philippines...,0,0
